1	500	500	[500]	TW(hoofd,vrij)	0.813008	O	B-NP	0	ROOT
8	,	,	[,]	LET()	1.000000	O	O	7	punct
9	1998	1998	[1998]	TW(hoofd,vrij)	0.993492	O	B-NP	7	mod
10	-99	-99	[-99]	TW(hoofd,vrij)	0.628515	O	I-NP	9	cnj
11	4x	4x	[4x]	TW(hoofd,vrij)	0.993492	O	I-NP	9	cnj
12	CABG	CABG	[CABG]	SPEC(deeleigen)	1.000000	B-MISC	I-NP	11	mod
13	,	,	[,]	LET()	1.000000	O	O	12	punct
14	2003	2003	[2003]	TW(hoofd,vrij)	0.993492	O	B-NP	12	mod
15	CABG	CABG	[CABG]	SPEC(deeleigen)	1.000000	B-MISC	B-NP	14	mod
16	.	.	[.]	LET()	1.000000	O	O	15	punct

1	394	394	[394]	TW(hoofd,vrij)	0.892207	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	1992	1992	[1992]	TW(hoofd,vrij)	0.991803	O	B-NP	1	mod
4	:	:	[:]	LET()	1.000000	O	O	3	punct
5	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.800024	O	B-NP	1	app
6	waarvoor	waarvoor	[waar][voor]	BW()	0.997264	O	B-SBAR	5	mod
7	PTCA	PTCA	[PTCA]	SPEC(deeleigen)	1.000000	B-ORG	B-NP	0	ROOT
8	395	395	[395]	TW(hoofd,vrij)	0.940633	O	I-NP	7	app
9	;	;	[;]	LET()	1.000000	O	O	8	punct
10	2000	2000	[2000]	TW(hoofd,vrij)	0.993492	O	B-NP	8	cnj
11	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.463565	O	I-NP	7	mod
12	.	.	[.]	LET()	1.000000	O	O	11	punct

1	395	395	[395]	TW(hoofd,vrij)	0.805968	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Patient	patient	[patient]	N(soort,ev,basis,onz,stan)	0.845401	B-LOC	B-NP	4	su
4	heeft	hebben	[heb][t]	WW(pv,tgw,met-t)	0.999599	O	B-VP	0	ROOT
5	langer	lang	[lang][er]	ADJ(vrij,comp,zonder)	0.783333	O	B-NP	6	mod
6	last	last	[last]	N(soort,ev,basis,zijd,stan)	0.997503	O	I-NP	7	obj1
7	gehad	hebben	[ge][heb][d]	WW(vd,vrij,zonder)	0.999777	O	B-VP	4	vc
8	van	van	[van]	VZ(init)	0.999333	O	B-PP	7	mod
9	pijn	pijn	[pijn]	N(soort,ev,basis,zijd,stan)	0.998306	O	B-NP	8	obj1
10	op	op	[op]	VZ(init)	0.998108	O	B-PP	9	mod
11	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	12	det
12	borst	borst	[borst]	N(soort,ev,basis,zijd,stan)	0.998077	O	I-NP	10	obj1
13	.	.	[.]	LET()	1.000000	O	O	12	punct

1	395	395	[395]	TW(hoofd,vrij)	0.885715	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	2008	2008	[2008]	TW(hoofd,vrij)	0.993492	O	B-NP	4	det
4	CABG	CABG	[CABG]	SPEC(deeleigen)	1.000000	B-MISC	I-NP	5	det
5	ziekenhuisopname	ziekenhuisopname	[zieke][n][huis][opname]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	0	ROOT
6	396	396	[396]	TW(hoofd,vrij)	1.000000	O	B-NP	5	app
7	;	;	[;]	LET()	1.000000	O	O	6	punct
8	VOORGESCHIEDENIS	voorgeschiedenis	[voor][geschied][enis]	N(soort,ev,basis,zijd,stan)	0.994313	B-ORG	B-NP	5	mod
9	:	:	[:]	LET()	1.000000	O	O	8	punct
10	Hypertensie	hypertensie	[hyper][tensie]	N(soort,ev,basis,zijd,stan)	0.761313	B-ORG	B-NP	8	cnj
11	:	:	[:]	LET()	1.000000	O	O	10	punct
12	'03	'03	['03]	TW(hoofd,vrij)	0.837823	O	B-NP	13	det
13	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.692377	O	I-NP	14	cnj
14	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	5	app
15	carotidstenose	carotidstenose	[carotidstenose]	N(soort,ev,basis,zijd,stan)	0.883904	O	B-NP	14	cnj
16	:	:	[:]	LET()	1.000000	O	O	15	punct
17	HUIDIG	HUIDIG	[HUIDIG]	SPEC(deeleigen)	1.000000	O	B-NP	15	mod
18	:	:	[:]	LET()	1.000000	O	O	17	punct
19	Geen	geen	[geen]	VNW(onbep,det,stan,prenom,zonder,agr)	0.990909	O	B-NP	20	det
20	klachten	klacht	[klacht][en]	N(soort,mv,basis)	0.995146	O	I-NP	15	mod
21	meer	veel	[meer]	VNW(onbep,grad,stan,vrij,zonder,comp)	0.959350	O	B-ADVP	24	det
22	van	van	[van]	VZ(init)	0.959310	O	B-PP	24	None
23	hoge	hoog	[hoog][e]	ADJ(prenom,basis,met-e,stan)	0.999510	O	B-NP	24	mod
24	bloeddruk	bloeddruk	[bloed][druk]	N(soort,ev,basis,zijd,stan)	0.999633	O	I-NP	26	cnj
25	,	,	[,]	LET()	1.000000	O	O	24	punct
26	maar	maar	[maar]	VG(neven)	0.875862	O	B-CONJP	14	cnj
27	wel	wel	[wel]	BW()	0.999831	O	B-ADVP	28	mod
28	last	last	[last]	N(soort,ev,basis,zijd,stan)	0.998701	O	B-NP	26	cnj
29	na	na	[na]	VZ(init)	0.984615	O	B-PP	28	mod
30	traplopen	traplopen	[traplopen]	N(soort,mv,basis)	0.993576	O	B-NP	31	cnj
31	of	of	[of]	VG(neven)	0.994633	O	B-CONJP	29	obj1
32	lange	lang	[lang][e]	ADJ(prenom,basis,met-e,stan)	0.999763	O	B-NP	33	mod
33	wandeling	wandeling	[wandel][ing]	N(soort,ev,basis,zijd,stan)	0.999705	O	I-NP	31	cnj
34	.	.	[.]	LET()	1.000000	O	O	33	punct

1	396	396	[396]	TW(hoofd,vrij)	0.881708	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Is	zijn	[zijn]	WW(pv,tgw,ev)	0.996196	O	B-VP	0	ROOT
4	opgenomen	opnemen	[op][ge][neem][en]	WW(vd,vrij,zonder)	0.998385	O	I-VP	3	vc
5	na	na	[na]	VZ(init)	0.867182	O	B-PP	4	ld
6	kwart	kwart	[kwart]	N(soort,ev,basis,onz,stan)	0.991228	O	B-NP	5	obj1
7	marathon	marathon	[marathon]	N(soort,ev,basis,zijd,stan)	0.999633	O	I-NP	5	obj1
8	,	,	[,]	LET()	1.000000	O	O	7	punct
9	enige	enig	[enige]	VNW(onbep,det,stan,prenom,met-e,rest)	0.921201	O	B-NP	10	det
10	ademhaling	ademhaling	[adem][haal][ing]	N(soort,ev,basis,zijd,stan)	0.800000	O	I-NP	12	obj1
11	oefeningen	oefening	[oefen][ing][en]	N(soort,mv,basis)	0.999414	O	B-NP	12	su
12	waren	zijn	[zijn][en]	WW(pv,verl,mv)	0.998377	O	B-VP	0	ROOT
13	voldoende	voldoend	[vol][doend][e]	ADJ(vrij,basis,zonder)	0.898734	O	B-NP	12	predc
14	.	.	[.]	LET()	1.000000	O	O	13	punct

1	397	397	[397]	TW(hoofd,vrij)	0.762908	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Voorgeschiedenis	voorgeschiedenis	[voor][geschied][enis]	N(soort,ev,basis,zijd,stan)	0.994313	O	B-NP	1	mod
4	:	:	[:]	LET()	1.000000	O	O	3	punct
5	2000	2000	[2000]	TW(hoofd,vrij)	0.991803	O	B-NP	3	app
6	:	:	[:]	LET()	1.000000	O	O	5	punct
7	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.772879	O	B-NP	3	cnj
8	,	,	[,]	LET()	1.000000	O	O	7	punct
9	waarvoor	waarvoor	[waar][voor]	BW()	0.997264	O	B-SBAR	7	mod
10	PTCA	PTCA	[PTCA]	SPEC(deeleigen)	1.000000	B-ORG	B-NP	9	obj1
11	:	:	[:]	LET()	1.000000	O	O	10	punct
12	maculadegeneratie	maculadegeneratie	[macula][de][genereer][atie]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP	9	cnj
13	.	.	[.]	LET()	1.000000	O	O	12	punct

1	397	397	[397]	TW(hoofd,vrij)	0.901223	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	2000	2000	[2000]	TW(hoofd,vrij)	0.991803	O	B-NP	1	mod
4	:	:	[:]	LET()	1.000000	O	O	3	punct
5	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.772879	O	B-NP	1	app
6	,	,	[,]	LET()	1.000000	O	O	5	punct
7	waarvoor	waarvoor	[waar][voor]	BW()	0.997264	O	B-SBAR	5	mod
8	PTCA	PTCA	[PTCA]	SPEC(deeleigen)	1.000000	B-ORG	B-NP	7	obj1
9	:	:	[:]	LET()	1.000000	O	O	8	punct
10	maculadegeneratie	maculadegeneratie	[macula][de][genereer][atie]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP	7	cnj
11	398	398	[398]	TW(hoofd,vrij)	0.929103	O	B-NP	10	app
12	;	;	[;]	LET()	1.000000	O	O	11	punct
13	Reden	reden	[reden]	N(soort,ev,basis,zijd,stan)	0.947368	O	B-NP	10	mod
14	van	van	[van]	VZ(init)	0.999695	O	B-PP	13	mod
15	deelname	deelname	[deelname]	N(soort,ev,basis,zijd,stan)	0.998230	O	B-NP	14	obj1
16	:	:	[:]	LET()	1.000000	O	O	15	punct
17	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.694455	O	B-NP	19	cnj
18	,	,	[,]	LET()	1.000000	O	O	17	punct
19	d.d.	d.d.	[d.d.]	SPEC(afk)	1.000000	O	B-PP	23	det
20	398	398	[398]	TW(hoofd,vrij)	0.682353	O	B-NP	19	app
21	;	;	[;]	LET()	1.000000	O	O	20	punct
22	CARDIALE	cardiaal	[cardium][aal][e]	ADJ(prenom,basis,met-e,stan)	1.000000	B-LOC	B-NP	23	mod
23	VOORGESCHIEDENIS	voorgeschiedenis	[voor][geschied][enis]	N(soort,ev,basis,zijd,stan)	0.994313	I-LOC	I-NP	0	ROOT
24	:	:	[:]	LET()	1.000000	O	O	23	punct
25	09	09	[09]	TW(hoofd,vrij)	0.566706	O	B-NP	23	mod
26	-2012	-2012	[-2012]	SPEC(symb)	1.000000	O	I-NP	25	mod
27	semi-recent	semi-recent	[semi][recent]	ADJ(prenom,basis,zonder)	0.397289	O	I-NP	28	mod
28	infarct	infarct	[infarct]	N(soort,ev,basis,onz,stan)	0.998561	O	I-NP	0	ROOT
29	,	,	[,]	LET()	1.000000	O	O	28	punct
30	coronairangiografie	coronairangiografie	[coronairangiografisch][ie]	N(soort,ev,basis,zijd,stan)	0.883269	O	B-NP	28	mod
31	tweevatslijden	tweevatslijden	[tweevat][s][lijd][en]	WW(pv,verl,mv)	0.675712	O	B-NP	0	ROOT
32	waarvoor	waarvoor	[waar][voor]	BW()	0.997264	O	B-SBAR	31	mod
33	PCI_RCA	PCI_RCA	[PCI]_[RCA]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	B-ORG_I-ORG	B-NP_I-NP	34	cnj
34	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	31	predc
35	RCX	RCX	[RCX]	SPEC(deeleigen)	1.000000	B-ORG	B-NP	34	cnj
36	.	.	[.]	LET()	1.000000	O	O	35	punct

1	398	398	[398]	TW(hoofd,vrij)	0.815010	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	BESPREKING	BESPREKING	[BESPREKING]	SPEC(deeleigen)	1.000000	O	B-NP	1	app
4	:	:	[:]	LET()	1.000000	O	O	3	punct
5	deze	deze	[deze]	VNW(aanw,det,stan,prenom,met-e,rest)	0.912305	O	B-NP	8	det
6	66	66	[66]	TW(hoofd,vrij)	0.582751	O	B-NP	7	mod
7	jarige	jarig	[jaar][ig][e]	ADJ(prenom,basis,met-e,stan)	0.995370	O	I-NP	8	mod
8	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	9	su
9	bezocht	bezoeken	[bezocht]	WW(pv,verl,ev)	0.920000	O	B-VP	0	ROOT
10	de	de	[de]	LID(bep,stan,rest)	0.999273	O	B-NP	11	det
11	poli	poli	[poli]	N(soort,ev,basis,zijd,stan)	0.970545	O	I-NP	9	obj1
12	cardiologie	cardiologie	[cardiologie]	N(soort,ev,basis,zijd,stan)	0.998012	O	B-NP	9	su
13	ter	te	[ter]	VZ(versm)	0.998775	O	B-PP	12	mod
14	controle	controle	[controle]	N(soort,ev,basis,zijd,stan)	0.998701	O	B-NP	13	obj1
15	na	na	[na]	VZ(init)	0.978261	O	B-PP	14	mod
16	een	een	[een]	LID(onbep,stan,agr)	0.976744	O	B-NP	18	det
17	doorgemaakt	doormaken	[door][ge][maak][t]	WW(vd,vrij,zonder)	0.992221	O	I-NP	18	mod
18	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,zijd,stan)	0.477016	O	I-NP	15	obj1
19	in	in	[in]	VZ(init)	0.998675	O	B-PP	18	mod
20	september	september	[september]	SPEC(deeleigen)	1.000000	O	B-NP	19	obj1
21	2012	2012	[2012]	TW(hoofd,vrij)	0.991588	O	B-NP	20	mod
22	.	.	[.]	LET()	1.000000	O	O	21	punct

1	398	398	[398]	TW(hoofd,vrij)	0.815010	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	CONCLUSIE	CONCLUSIE	[CONCLUSIE]	SPEC(deeleigen)	1.000000	B-MISC	B-NP	1	app
4	:	:	[:]	LET()	1.000000	O	O	3	punct
5	stabiele	stabiel	[stabiel][e]	ADJ(prenom,basis,met-e,stan)	0.995488	O	B-NP	7	mod
6	cardiale	cardiaal	[cardium][aal][e]	ADJ(prenom,basis,met-e,stan)	0.999763	O	I-NP	7	mod
7	situatie	situatie	[situeer][atie]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	0	ROOT
8	9	9	[9]	TW(hoofd,prenom,stan)	0.921147	O	B-NP	9	det
9	maanden	maand	[maand][en]	N(soort,mv,basis)	0.996390	O	I-NP	7	mod
10	na	na	[na]	VZ(init)	0.867182	O	B-PP	9	mod
11	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.444491	O	B-NP	10	obj1
12	op_basis_van	op_basis_van	[op]_[basis]_[van]	VZ(init)_N(soort,ev,basis,zijd,stan)_VZ(init)	0.953256	O_O_O	B-PP_I-PP_I-PP	11	mod
13	tweetakslijden	tweetakslijden	[tweetakslijden]	N(soort,mv,basis)	1.000000	O	B-NP	12	obj1
14	RCA	RCA	[RCA]	SPEC(deeleigen)	1.000000	B-ORG	B-NP	15	cnj
15	en	en	[en]	VG(neven)	0.987500	O	B-CONJP	13	app
16	CX	CX	[CX]	SPEC(deeleigen)	1.000000	B-ORG	B-NP	15	cnj
17	(	(	[(]	LET()	1.000000	O	O	16	punct
18	culprit_CX	culprit_CX	[culprit]_[CX]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	O_B-ORG	B-NP_B-NP	12	obj1
19	)	)	[)]	LET()	1.000000	O	O	18	punct
20	399	399	[399]	TW(hoofd,vrij)	0.514112	O	B-NP	18	mod
21	;	;	[;]	LET()	1.000000	O	O	20	punct
22	Oud	oud	[oud]	ADJ(prenom,basis,zonder)	0.964539	B-EVE	B-NP	23	mod
23	infarct	infarct	[infarct]	N(soort,ev,basis,onz,stan)	0.999409	O	I-NP	18	app
24	.	.	[.]	LET()	1.000000	O	O	23	punct

1	399	399	[399]	TW(hoofd,vrij)	0.981019	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	04	04	[04]	SPEC(symb)	1.000000	O	B-NP	4	cnj
4	-2000	-2000	[-2000]	SPEC(symb)	1.000000	O	I-NP	5	mod
5	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.762858	O	I-NP	1	app
6	,	,	[,]	LET()	1.000000	O	O	5	punct
7	onderwand	onderwand	[onder][wand]	N(soort,ev,basis,zijd,stan)	0.910953	O	B-NP	5	app
8	,	,	[,]	LET()	1.000000	O	O	7	punct
9	waarvoor	waarvoor	[waar][voor]	BW()	0.998192	O	B-SBAR	10	mod
10	primaire	primair	[primair][e]	ADJ(prenom,basis,met-e,stan)	0.972973	O	B-NP	12	mod
11	PCI_RCA	PCI_RCA	[PCI]_[RCA]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	B-ORG_I-ORG	I-NP_I-NP	12	cnj
12	+	+	[+]	SPEC(symb)	1.000000	O	I-NP	0	ROOT
13	stent	stent	[stent]	N(soort,ev,basis,zijd,stan)	0.998860	O	I-NP	12	mod
14	bij	bij	[bij]	VZ(init)	0.858769	O	B-PP	13	mod
15	drietakslijden	drietakslijden	[drietakslijden]	N(soort,mv,basis)	1.000000	O	B-NP	14	obj1
16	,	,	[,]	LET()	1.000000	O	O	15	punct
17	ejectiefractie	ejectiefractie	[eject][iefractie]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP	0	ROOT
18	46	46	[46]	TW(hoofd,prenom,stan)	0.800000	O	B-NP	17	det
19	%	%	[%]	LET()	1.000000	O	I-NP	18	punct
20	.	.	[.]	LET()	1.000000	O	O	18	punct

1	399	399	[399]	TW(hoofd,vrij)	0.871393	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	angina	angina	[angina]	N(soort,ev,basis,zijd,stan)	0.997691	O	B-NP	8	cnj
4	pectoris	pectoris	[pectoris]	N(soort,ev,basis,zijd,stan)	0.832239	O	I-NP	3	app
5	,	,	[,]	LET()	1.000000	O	O	4	punct
6	CCS-klasse	CCS-klasse	[CCS-klasse]	SPEC(deeleigen)	1.000000	B-MISC	B-NP	3	mod
7	2	2	[2]	TW(hoofd,vrij)	0.753086	I-MISC	I-NP	3	mod
8	en	en	[en]	VG(neven)	0.999342	O	B-CONJP	10	mod
9	positieve	positief	[positief][e]	ADJ(prenom,basis,met-e,stan)	0.990169	O	B-NP	8	cnj
10	thalliumscan	thalliumscan	[thalliumscan]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP	13	cnj
11	,	,	[,]	LET()	1.000000	O	O	10	punct
12	myocardscintigrafie	myocardscintigrafie	[myocard][scintigrafie]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP	10	mod
13	d.d.	d.d.	[d.d.]	SPEC(afk)	1.000000	O	B-PP	0	ROOT
14	399	399	[399]	TW(hoofd,vrij)	0.840558	O	B-NP	13	obj1
15	;	;	[;]	LET()	1.000000	O	O	14	punct
16	Voorgeschiedenis	voorgeschiedenis	[voor][geschied][enis]	N(soort,ev,basis,zijd,stan)	0.994313	O	B-NP	0	ROOT
17	:	:	[:]	LET()	1.000000	O	O	16	punct
18	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.737145	O	B-NP	16	cnj
19	,	,	[,]	LET()	1.000000	O	O	18	punct
20	PCI	PCI	[PCI]	SPEC(deeleigen)	1.000000	B-MISC	B-NP	18	app
21	,	,	[,]	LET()	1.000000	O	O	20	punct
22	gedilateerd	dilateren	[ge][dilateer][d]	WW(vd,vrij,zonder)	1.000000	O	B-ADJP	23	mod
23	linkerventrikelcavum	linkerventrikelcavum	[lin][kerv][entrik][el][cavum]	N(soort,ev,basis,onz,stan)	0.661640	O	B-ADVP	20	mod
24	.	.	[.]	LET()	1.000000	O	O	23	punct

1	399	399	[399]	TW(hoofd,vrij)	0.849945	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.786266	O	B-NP	0	ROOT
4	waarvoor	waarvoor	[waar][voor]	BW()	0.999228	O	B-SBAR	3	mod
5	meermaals	meermaals	[meer][maal][s]	BW()	0.997264	O	B-ADVP	6	mod
6	stentplaatsing	stentplaatsing	[stent][plaats][ing]	N(soort,ev,basis,zijd,stan)	0.894378	O	B-NP	0	ROOT
7	.	.	[.]	LET()	1.000000	O	O	6	punct

1	399	399	[399]	TW(hoofd,vrij)	0.888236	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Oud	oud	[oud]	ADJ(prenom,basis,zonder)	0.964539	B-EVE	B-NP	4	mod
4	infarct	infarct	[infarct]	N(soort,ev,basis,onz,stan)	0.999409	O	I-NP	0	ROOT
5	.	.	[.]	LET()	1.000000	O	O	4	punct

1	399	399	[399]	TW(hoofd,vrij)	0.872325	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	1995	1995	[1995]	TW(hoofd,vrij)	0.868644	O	B-NP	1	mod
4	:	:	[:]	LET()	1.000000	O	O	3	punct
5	mogelijk	mogelijk	[mogelijk]	ADJ(vrij,basis,zonder)	0.985823	O	B-ADJP	6	mod
6	stil	stil	[stil]	ADJ(vrij,basis,zonder)	0.979612	O	I-ADJP	0	ROOT
7	myocardinfarct	myocardinfarct	[myocardinfarct]	ADJ(vrij,basis,zonder)	0.884802	O	B-VP	8	mod
8	2000	2000	[2000]	TW(hoofd,vrij)	0.991803	O	B-NP	0	ROOT
9	:	:	[:]	LET()	1.000000	O	O	8	punct
10	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.782643	O	B-NP	0	ROOT
11	,	,	[,]	LET()	1.000000	O	O	10	punct
12	onderwand	onderwand	[onder][wand]	N(soort,ev,basis,zijd,stan)	0.890871	O	B-NP	0	ROOT
13	,	,	[,]	LET()	1.000000	O	O	12	punct
14	waarvoor	waarvoor	[waar][voor]	BW()	0.998192	O	B-SBAR	15	mod
15	primaire	primair	[primair][e]	ADJ(prenom,basis,met-e,stan)	0.990169	O	B-NP	17	mod
16	PTCA_RCA	PTCA_RCA	[PTCA]_[RCA]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	B-ORG_I-ORG	I-NP_I-NP	17	cnj
17	+	+	[+]	SPEC(symb)	1.000000	O	I-NP	0	ROOT
18	stent	stent	[stent]	N(soort,ev,basis,zijd,stan)	0.998860	O	I-NP	17	mod
19	bij	bij	[bij]	VZ(init)	0.858769	O	B-PP	18	mod
20	drietakslijden	drietakslijden	[drietakslijden]	N(soort,mv,basis)	1.000000	O	B-NP	19	obj1
21	,	,	[,]	LET()	1.000000	O	O	20	punct
22	ejectiefractie	ejectiefractie	[eject][iefractie]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP	0	ROOT
23	46	46	[46]	TW(hoofd,prenom,stan)	0.800000	O	B-NP	22	det
24	%	%	[%]	LET()	1.000000	O	I-NP	23	punct
25	.	.	[.]	LET()	1.000000	O	O	23	punct

1	399	399	[399]	TW(hoofd,vrij)	0.926927	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	2008	2008	[2008]	TW(hoofd,vrij)	0.991803	O	B-NP	1	mod
4	:	:	[:]	LET()	1.000000	O	O	3	punct
5	myocardscintigrafie	myocardscintigrafie	[myocard][scintigrafie]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP	0	ROOT
6	:	:	[:]	LET()	1.000000	O	O	5	punct
7	persisterend	persisteren	[persisteer][end]	WW(od,prenom,zonder)	0.457512	O	B-NP	9	mod
8	dun	dun	[dun]	ADJ(prenom,basis,zonder)	0.833333	O	B-ADJP	9	mod
9	aspect	aspect	[aspect]	N(soort,ev,basis,onz,stan)	0.661972	O	B-NP	5	cnj
10	inferior	inferior	[inferior]	SPEC(vreemd)	1.000000	O	I-NP	9	app
11	.	.	[.]	LET()	1.000000	O	O	10	punct

1	200	200	[200]	TW(hoofd,vrij)	0.750000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Overige	overig	[over][ig][e]	ADJ(prenom,basis,met-e,stan)	0.888291	O	B-NP	4	mod
4	voorgeschiedenis	voorgeschiedenis	[voor][geschied][enis]	N(soort,ev,basis,zijd,stan)	0.998230	O	I-NP	0	ROOT
5	:	:	[:]	LET()	1.000000	O	O	4	punct
6	1981	1981	[1981]	TW(hoofd,vrij)	0.991803	O	B-NP	4	mod
7	:	:	[:]	LET()	1.000000	O	O	6	punct
8	CABG	CABG	[CABG]	SPEC(deeleigen)	1.000000	B-MISC	B-NP	6	cnj
9	:	:	[:]	LET()	1.000000	O	O	8	punct
10	1985	1985	[1985]	TW(hoofd,vrij)	0.993492	O	B-NP	6	cnj
11	PTCA_RCA	PTCA_RCA	[PTCA]_[RCA]	SPEC(symb)_SPEC(deeleigen)	1.000000	O_O	I-NP_I-NP	4	app
12	,	,	[,]	LET()	1.000000	O	O	11	punct
13	bij	bij	[bij]	VZ(init)	0.858769	O	B-PP	18	mod
14	catheteristie	catheteristie	[catheteristie]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP	13	obj1
15	kleine	klein	[klein][e]	ADJ(prenom,basis,met-e,stan)	0.967387	O	B-ADJP	16	mod
16	vaten	vat	[vat][en]	N(soort,mv,basis)	0.999235	O	B-NP	13	obj1
17	significant	significant	[significant]	ADJ(vrij,basis,zonder)	0.830986	O	I-NP	18	mod
18	gescleroseerd	scleroseren	[ge][scleroseer][d]	WW(vd,vrij,zonder)	1.000000	O	I-NP	20	None
19	:	:	[:]	LET()	1.000000	O	O	18	punct
20	1995	1995	[1995]	TW(hoofd,vrij)	0.868644	O	B-NP	11	mod
21	:	:	[:]	LET()	1.000000	O	O	20	punct
22	CABG	CABG	[CABG]	SPEC(deeleigen)	1.000000	B-MISC	B-NP	20	cnj
23	:	:	[:]	LET()	1.000000	O	O	22	punct
24	1997	1997	[1997]	TW(hoofd,vrij)	0.991803	O	B-NP	0	ROOT
25	:	:	[:]	LET()	1.000000	O	O	24	punct
26	ambulant	ambulant	[ambulant]	ADJ(vrij,basis,zonder)	0.995434	O	B-ADVP	28	predc
27	doorgemaakt	doormaken	[door][ge][maak][t]	WW(vd,vrij,zonder)	0.992221	O	B-VP	28	predc
28	beperkt	beperken	[beperkt]	WW(vd,vrij,zonder)	0.401376	O	I-VP	29	mod
29	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,zijd,stan)	0.634308	O	I-VP	0	ROOT
30	:	:	[:]	LET()	1.000000	O	O	29	punct
31	2012	2012	[2012]	TW(hoofd,vrij)	0.991803	O	B-NP	29	mod
32	:	:	[:]	LET()	1.000000	O	O	31	punct
33	CAG	CAG	[CAG]	SPEC(deeleigen)	1.000000	B-MISC	B-NP	31	cnj
34	:	:	[:]	LET()	1.000000	O	O	33	punct
35	intermediair	intermediair	[intermediair]	N(soort,ev,basis,zijd,stan)	0.979721	O	B-NP	33	mod
36	letsel	letsel	[let][sel]	N(soort,ev,basis,onz,stan)	0.997078	O	I-NP	35	app
37	in	in	[in]	VZ(init)	0.931125	O	B-PP	36	mod
38	natieve	natief	[natie][f][e]	ADJ(prenom,basis,met-e,stan)	1.000000	O	B-NP	39	mod
39	LAD	lad	[lad]	N(soort,ev,basis,zijd,stan)	0.510154	B-MISC	I-NP	37	obj1
40	,	,	[,]	LET()	1.000000	O	O	39	punct
41	wv	wv	[wv]	VNW(pers,pron,nomin,red,1,mv)	0.501329	O	B-NP	0	ROOT
42	medicamenteuze	medicamenteus	[medicamenteus][e]	ADJ(prenom,basis,met-e,stan)	0.999763	O	I-NP	43	mod
