12	,	,	[,]	LET()	1.000000	O	O		
13	zonder	zonder	[zonder]	VZ(init)	0.750000	O	B-PP		
14	)	)	[)]	LET()	1.000000	O	O		
15	0.587438	0.587438	[0.587438]	TW(hoofd,prenom,stan)	0.500306	O	B-NP		
16	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
17	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
18	2	2	[2]	TW(hoofd,vrij)	0.582751	O	I-NP		
19	mod	mod	[mod]	ADJ(vrij,basis,zonder)	0.455688	O	I-NP		

text 2582	proximal	proximal	[proximal]	ADJ(vrij,basis,zonder)	0.480901	O	I-NP	3	mod
1	2	2	[2]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	proximal	proximal	[proximal]	N(soort,ev,basis,zijd,stan)	0.494529	O	I-NP		
3	proximal	proximal	[proximal]	N(soort,ev,basis,onz,stan)	0.615750	O	B-ADVP		
4	[	[	[[]	LET()	1.000000	O	O		
5	proximal	proximal	[proximal]	SPEC(vreemd)	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	ADJ	ADJ	[ADJ]	SPEC(deeleigen)	1.000000	B-MISC	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	vrij	vrij	[vrij]	ADJ(vrij,basis,zonder)	0.789873	O	B-ADJP		
10	,	,	[,]	LET()	1.000000	O	O		
11	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
12	,	,	[,]	LET()	1.000000	O	O		
13	zonder	zonder	[zonder]	VZ(init)	0.750000	O	B-PP		
14	)	)	[)]	LET()	1.000000	O	O		
15	0.480901	0.480901	[0.480901]	TW(hoofd,vrij)	0.529147	O	B-NP		
16	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
17	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	O	I-NP		
18	3	3	[3]	TW(hoofd,vrij)	0.582751	O	I-NP		
19	mod	mod	[mod]	ADJ(vrij,basis,zonder)	0.455688	O	I-NP		

text 2593	renal	renal	[renal]	ADJ(vrij,basis,zonder)	0.590582	O	I-NP	5	mod
1	3	3	[3]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	renal	renal	[renal]	SPEC(symb)	1.000000	O	I-NP		
3	renal	renal	[renal]	N(soort,ev,basis,onz,stan)	0.550523	O	B-VP		
4	[	[	[[]	LET()	1.000000	O	O		
5	renal	renal	[renal]	SPEC(vreemd)	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	ADJ	ADJ	[ADJ]	SPEC(deeleigen)	1.000000	B-MISC	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	vrij	vrij	[vrij]	ADJ(vrij,basis,zonder)	0.789873	O	B-ADJP		
10	,	,	[,]	LET()	1.000000	O	O		
11	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
12	,	,	[,]	LET()	1.000000	O	O		
13	zonder	zonder	[zonder]	VZ(init)	0.750000	O	B-PP		
14	)	)	[)]	LET()	1.000000	O	O		
15	0.590582	0.590582	[0.590582]	TW(hoofd,prenom,stan)	0.518539	O	B-NP		
16	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
17	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	B-ORG	I-NP		
18	5	5	[5]	TW(hoofd,vrij)	0.582751	O	B-NP		
19	mod	mod	[mod]	ADJ(vrij,basis,zonder)	0.455688	O	I-NP		

text 2604	tubular	tubular	[tubular]	ADJ(vrij,basis,zonder)	0.982328	O	I-NP	5	None
1	4	4	[4]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	tubular	tubular	[tubular]	ADJ(vrij,basis,zonder)	0.884855	O	I-NP		
3	tubular	tubular	[tubular]	ADJ(vrij,basis,zonder)	0.918582	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	tubular	tubular	[tu][bular]	N(soort,ev,basis,zijd,stan)	0.546663	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	ADJ	ADJ	[ADJ]	SPEC(deeleigen)	1.000000	B-MISC	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	vrij	vrij	[vrij]	ADJ(vrij,basis,zonder)	0.789873	O	B-ADJP		
10	,	,	[,]	LET()	1.000000	O	O		
11	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
12	,	,	[,]	LET()	1.000000	O	O		
13	zonder	zonder	[zonder]	VZ(init)	0.750000	O	B-PP		
14	)	)	[)]	LET()	1.000000	O	O		
15	0.982328	0.982328	[0.982328]	SPEC(symb)	1.000000	O	B-NP		
16	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
17	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	O	I-NP		
18	5	5	[5]	TW(hoofd,vrij)	0.582751	O	B-NP		
19	None	None	[None]	SPEC(deeleigen)	1.000000	O	B-NP		

text 2615	acidosis	acidosis	[acidosis]	SPEC(vreemd)	1.000000	O	B-VP	0	ROOT
1	5	5	[5]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	acidosis	acidosis	[acidosis]	N(soort,mv,basis)	0.398490	O	I-NP		
3	acidosis	acidosis	[acidosis]	N(soort,ev,basis,zijd,stan)	0.456428	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	acidosis	acidosis	[acidosis]	N(soort,ev,basis,zijd,stan)	0.876204	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-PRO	I-NP		
8	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	I-PRO	I-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	B-VP	B-VP	[B-VP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
12	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-PRO	I-NP		

text 2626	.
.
[.]
LET()	1.000000	O	O	5	punct
1	6	6	[6]	TW(hoofd,vrij)	0.855556	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
7	5	5	[5]	TW(hoofd,vrij)	0.582751	O	B-NP		
8	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 263text 2641	GOLD	gold	[gold]	N(soort,ev,basis,onz,stan)	0.299597	O	B-NP	0	ROOT
1	1	1	[1]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	GOLD	gold	[gold]	N(soort,ev,basis,onz,stan)	0.321412	O	I-NP		
3	gold	gelden	[geld]	WW(pv,verl,ev)	0.997422	O	B-VP		
4	[	[	[[]	LET()	1.000000	O	O		
5	gold	gelden	[geld]	WW(pv,verl,ev)	0.997422	O	B-VP		
6	]	]	[]]	LET()	1.000000	O	O		
7	N	n	[n]	N(soort,ev,basis,zijd,stan)	0.666667	B-MISC	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	soort	soort	[soort]	N(soort,ev,basis,genus,stan)	0.600000	O	B-NP		
10	,	,	[,]	LET()	1.000000	O	O		
11	ev	ev	[ev]	SPEC(deeleigen)	1.000000	O	B-NP		
12	,	,	[,]	LET()	1.000000	O	O		
13	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
14	,	,	[,]	LET()	1.000000	O	O		
15	onz	onz	[onz]	N(soort,ev,basis,zijd,stan)	0.825560	O	B-NP		
16	,	,	[,]	LET()	1.000000	O	O		
17	stan	stan	[stan]	SPEC(deeleigen)	1.000000	O	B-NP		
18	)	)	[)]	LET()	1.000000	O	O		
19	0.299597	0.299597	[0.299597]	SPEC(symb)	1.000000	O	B-NP		
20	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
21	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
22	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
23	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-MISC	I-NP		

text 2652	CPDS	CPDS	[CPDS]	SPEC(deeleigen)	1.000000	O	I-NP	1	mod
1	2	2	[2]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	CPDS_CPDS	CPDS_CPDS	[CPDS]_[CPDS]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	B-ORG_I-ORG	B-NP_I-NP		
3	[	[	[[]	LET()	1.000000	O	O		
4	CPDS	CPDS	[CPDS]	SPEC(deeleigen)	1.000000	B-ORG	B-NP		
5	]	]	[]]	LET()	1.000000	O	B-NP		
6	SPEC(deeleigen)	SPEC(deeleigen)	[SPEC(deeleigen)]	SPEC(deeleigen)	1.000000	B-ORG	I-NP		
7	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.377066	O	I-NP		
8	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
9	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	O	I-NP		
10	1	1	[1]	TW(hoofd,vrij)	0.698220	O	I-NP		
11	mod	mod	[mod]	ADJ(vrij,basis,zonder)	0.455688	O	I-NP		

text 2663	.
.
[.]
LET()	1.000000	O	O	2	punct
1	3	3	[3]	TW(hoofd,vrij)	0.855556	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
7	2	2	[2]	TW(hoofd,vrij)	0.582751	O	I-NP		
8	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 267text 2681	putrescine-alpha-ketoglutarate	putrescine-alpha-ketoglutaraat	[putrescine][alp][ha-ketoglutaraat][e]	ADJ(prenom,basis,met-e,stan)	0.609763	O	B-NP	2	mod
1	1	1	[1]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	putrescine-alpha-ketoglutarate	putrescine-alpha-ketoglutarate	[putrescine-alpha-ketoglutarate]	WW(pv,verl,ev)	0.941016	O	I-NP		
3	putrescine-alpha-ketoglutaraat	putrescine-alpha-ketoglutaraat	[putrescine][alp][ha-ketoglutaraat]	N(soort,ev,basis,onz,stan)	0.583042	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	putrescine	putrescine	[putrescine]	N(soort,ev,basis,zijd,stan)	0.853674	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	[	[	[[]	LET()	1.000000	O	O		
8	alp	alp	[alp]	N(soort,ev,basis,zijd,stan)	0.882524	O	B-NP		
9	]	]	[]]	LET()	1.000000	O	O		
10	[	[	[[]	LET()	1.000000	O	O		
11	ha-ketoglutaraat	ha-ketoglutaraat	[ha-ketoglutaraat]	N(soort,ev,basis,onz,stan)	0.448678	O	B-NP		
12	]	]	[]]	LET()	1.000000	O	O		
13	[	[	[[]	LET()	1.000000	O	O		
14	e	e	[e]	SPEC(symb)	1.000000	O	B-NP		
15	]	]	[]]	LET()	1.000000	O	O		
16	ADJ	ADJ	[ADJ]	SPEC(symb)	1.000000	B-MISC	B-NP		
17	(	(	[(]	LET()	1.000000	O	O		
18	prenom	prenom	[prenom]	N(soort,ev,basis,zijd,stan)	0.578294	O	B-NP		
19	,	,	[,]	LET()	1.000000	O	O		
20	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
21	,	,	[,]	LET()	1.000000	O	O		
22	met-e	met-e	[met-e]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP		
23	,	,	[,]	LET()	1.000000	O	O		
24	stan	stan	[stan]	SPEC(deeleigen)	1.000000	O	B-NP		
25	)	)	[)]	LET()	1.000000	O	O		
26	0.609763	0.609763	[0.609763]	SPEC(symb)	1.000000	O	B-NP		
27	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
28	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
29	2	2	[2]	TW(hoofd,vrij)	0.582751	O	I-NP		
30	mod	mod	[mod]	ADJ(vrij,basis,zonder)	0.455688	O	I-NP		

text 2692	aminotransferase	aminotransferase	[aminotransfe][rase]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP	0	ROOT
1	2	2	[2]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	aminotransferase	aminotransferase	[aminotransfe][rase]	N(soort,ev,basis,zijd,stan)	0.651311	O	I-NP		
3	aminotransferase	aminotransferase	[aminotransfe][rase]	N(soort,ev,basis,zijd,stan)	0.524929	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	aminotransfe	aminotransfe	[aminotransfe]	N(soort,ev,basis,zijd,stan)	0.463396	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	[	[	[[]	LET()	1.000000	O	O		
8	rase	rase	[rase]	N(soort,ev,basis,zijd,stan)	0.889790	O	B-NP		
9	]	]	[]]	LET()	1.000000	O	B-NP		
10	N	n	[n]	N(soort,ev,basis,zijd,stan)	0.666667	B-MISC	I-NP		
11	(	(	[(]	LET()	1.000000	O	O		
12	soort	soort	[soort]	N(soort,ev,basis,genus,stan)	0.600000	O	B-NP		
13	,	,	[,]	LET()	1.000000	O	O		
14	ev	ev	[ev]	SPEC(deeleigen)	1.000000	O	B-NP		
15	,	,	[,]	LET()	1.000000	O	O		
16	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
17	,	,	[,]	LET()	1.000000	O	O		
18	zijd	zijd	[zijd]	BW()	0.500000	O	B-NP		
19	,	,	[,]	LET()	1.000000	O	O		
20	stan	stan	[stan]	SPEC(deeleigen)	1.000000	O	B-NP		
21	)	)	[)]	LET()	1.000000	O	O		
22	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.562806	O	B-NP		
23	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
24	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	O	I-NP		
25	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
26	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	O	I-NP		

text 2703	.
.
[.]
LET()	1.000000	O	O	2	punct
1	3	3	[3]	TW(hoofd,vrij)	0.855556	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
7	2	2	[2]	TW(hoofd,vrij)	0.582751	O	I-NP		
8	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 271text 2721	Dental	dental	[den][tal]	N(soort,ev,basis,onz,stan)	0.684441	O	B-ADVP	0	ROOT
1	1	1	[1]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	Dental	dental	[den][tal]	N(soort,ev,basis,onz,stan)	0.717064	O	B-NP		
3	dental	dental	[den][tal]	N(soort,ev,basis,zijd,stan)	0.843400	O	B-VP		
4	[	[	[[]	LET()	1.000000	O	O		
5	den	de	[den]	LID(bep,dial)	0.939394	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	[	[	[[]	LET()	1.000000	O	O		
8	tal	tal	[tal]	N(soort,ev,basis,onz,stan)	0.996824	O	O		
9	]	]	[]]	LET()	1.000000	O	O		
10	N	n	[n]	N(soort,ev,basis,zijd,stan)	0.666667	B-MISC	B-NP		
11	(	(	[(]	LET()	1.000000	O	O		
12	soort	soort	[soort]	N(soort,ev,basis,genus,stan)	0.600000	O	B-NP		
13	,	,	[,]	LET()	1.000000	O	O		
14	ev	ev	[ev]	SPEC(deeleigen)	1.000000	O	B-NP		
15	,	,	[,]	LET()	1.000000	O	O		
16	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
17	,	,	[,]	LET()	1.000000	O	O		
18	onz	onz	[onz]	N(soort,ev,basis,zijd,stan)	0.825560	O	B-NP		
19	,	,	[,]	LET()	1.000000	O	O		
20	stan	stan	[stan]	SPEC(deeleigen)	1.000000	O	B-NP		
21	)	)	[)]	LET()	1.000000	O	O		
22	0.684441	0.684441	[0.684441]	SPEC(symb)	1.000000	O	B-NP		
23	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
24	B-ADVP	B-ADVP	[B-ADVP]	SPEC(deeleigen)	1.000000	B-MISC	B-NP		
25	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
26	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-MISC	I-NP		

text 2732	aid	aiden	[ai][d]	WW(vd,vrij,zonder)	0.781462	O	B-VP	1	mod
1	2	2	[2]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	aid	aid	[aid]	N(soort,ev,basis,zijd,stan)	0.661063	O	I-NP		
3	aiden	aien	[ai][den]	WW(pv,verl,mv)	0.611261	O	B-VP		
4	[	[	[[]	LET()	1.000000	O	O		
5	ai	ai	[ai]	N(soort,ev,basis,zijd,stan)	0.997608	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	[	[	[[]	LET()	1.000000	O	O		
8	d	d	[d]	SPEC(symb)	1.000000	O	O		
9	]	]	[]]	LET()	1.000000	O	O		
10	WW	WW	[WW]	SPEC(deeleigen)	1.000000	B-MISC	B-NP		
11	(	(	[(]	LET()	1.000000	O	O		
12	vd	vd	[vd]	SPEC(afk)	1.000000	O	B-NP		
13	,	,	[,]	LET()	1.000000	O	O		
14	vrij	vrij	[vrij]	ADJ(vrij,basis,zonder)	0.789873	O	B-ADJP		
15	,	,	[,]	LET()	1.000000	O	O		
16	zonder	zonder	[zonder]	VZ(init)	0.750000	O	B-PP		
17	)	)	[)]	LET()	1.000000	O	O		
18	0.781462	0.781462	[0.781462]	SPEC(symb)	1.000000	O	B-NP		
19	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
20	B-VP	B-VP	[B-VP]	SPEC(deeleigen)	1.000000	O	I-NP		
21	1	1	[1]	TW(hoofd,vrij)	0.698220	O	I-NP		
22	mod	mod	[mod]	ADJ(vrij,basis,zonder)	0.455688	O	I-NP		

text 2743	.
.
[.]
LET()	1.000000	O	O	2	punct
1	3	3	[3]	TW(hoofd,vrij)	0.855556	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
7	2	2	[2]	TW(hoofd,vrij)	0.582751	O	I-NP		
8	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 275text 2761	Sebastes	sebaste	[sebast][e][s]	N(soort,mv,basis)	0.877157	O	B-NP	0	ROOT
1	1	1	[1]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	Sebastes	sebaste	[sebast][e][s]	N(soort,mv,basis)	0.921977	O	B-NP		
3	sebaste	sebassen	[sebas][te]	WW(pv,verl,ev)	0.713476	O	B-VP		
4	[	[	[[]	LET()	1.000000	O	O		
5	sebast	sebast	[sebast]	SPEC(vreemd)	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	[	[	[[]	LET()	1.000000	O	O		
8	e	e	[e]	SPEC(symb)	1.000000	O	B-NP		
9	]	]	[]]	LET()	1.000000	O	O		
10	[	[	[[]	LET()	1.000000	O	O		
11	s	s	[s]	N(soort,ev,basis,zijd,stan)	0.500000	O	B-NP		
12	]	]	[]]	LET()	1.000000	O	O		
13	N	n	[n]	N(soort,ev,basis,zijd,stan)	0.666667	B-MISC	B-NP		
14	(	(	[(]	LET()	1.000000	O	O		
15	soort	soort	[soort]	N(soort,ev,basis,genus,stan)	0.600000	O	B-NP		
16	,	,	[,]	LET()	1.000000	O	O		
17	mv	mv	[mv]	VNW(pers,pron,dial)	0.358287	O	B-NP		
18	,	,	[,]	LET()	1.000000	O	O		
19	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.992157	O	B-NP		
20	)	)	[)]	LET()	1.000000	O	O		
21	0.877157	0.877157	[0.877157]	SPEC(symb)	1.000000	O	B-NP		
22	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
23	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
24	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
25	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-MISC	I-NP		

text 2772	hopkinsi	hopkinsi	[hop][k][insi]	N(soort,ev,basis,zijd,stan)	0.749566	O	B-ADJP	1	mod
1	2	2	[2]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	hopkinsi	hopkinsi	[hop][k][insi]	N(soort,ev,basis,zijd,stan)	0.890832	O	I-NP		
3	hopkinsi	hopkinsi	[hop][k][insi]	N(soort,ev,basis,zijd,stan)	0.544696	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	hop	hop	[hop]	N(soort,ev,basis,zijd,stan)	0.997608	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	[	[	[[]	LET()	1.000000	O	O		
8	k	k	[k]	WW(pv,tgw,ev)	0.666667	O	O		
9	]	]	[]]	LET()	1.000000	O	O		
10	[	[	[[]	LET()	1.000000	O	O		
11	insi	insi	[insi]	N(soort,ev,basis,zijd,stan)	0.937839	O	B-NP		
12	]	]	[]]	LET()	1.000000	O	B-NP		
13	N	n	[n]	N(soort,ev,basis,zijd,stan)	0.666667	B-MISC	I-NP		
14	(	(	[(]	LET()	1.000000	O	O		
15	soort	soort	[soort]	N(soort,ev,basis,genus,stan)	0.600000	O	B-NP		
16	,	,	[,]	LET()	1.000000	O	O		
17	ev	ev	[ev]	SPEC(deeleigen)	1.000000	O	B-NP		
18	,	,	[,]	LET()	1.000000	O	O		
19	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
20	,	,	[,]	LET()	1.000000	O	O		
21	zijd	zijd	[zijd]	BW()	0.500000	O	B-NP		
22	,	,	[,]	LET()	1.000000	O	O		
23	stan	stan	[stan]	SPEC(deeleigen)	1.000000	O	B-NP		
24	)	)	[)]	LET()	1.000000	O	O		
25	0.749566	0.749566	[0.749566]	SPEC(deeleigen)	1.000000	O	B-NP		
26	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
27	B-ADJP	B-ADJP	[B-ADJP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
28	1	1	[1]	TW(hoofd,vrij)	0.698220	O	I-NP		
29	mod	mod	[mod]	ADJ(vrij,basis,zonder)	0.455688	O	I-NP		

text 2783	.
.
[.]
LET()	1.000000	O	O	2	punct
1	3	3	[3]	TW(hoofd,vrij)	0.855556	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
7	2	2	[2]	TW(hoofd,vrij)	0.582751	O	I-NP		
8	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 279text 2801	protease	protease	[protease]	N(soort,ev,basis,zijd,stan)	0.761193	O	B-NP	0	ROOT
1	1	1	[1]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	protease	protease	[protease]	N(soort,ev,basis,zijd,stan)	0.451721	O	I-NP		
3	protease	protease	[protease]	N(soort,ev,basis,zijd,stan)	0.534004	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	protease	protease	[protease]	N(soort,ev,basis,zijd,stan)	0.943498	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	N	n	[n]	N(soort,ev,basis,zijd,stan)	0.666667	B-MISC	I-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	soort	soort	[soort]	N(soort,ev,basis,genus,stan)	0.600000	O	B-NP		
10	,	,	[,]	LET()	1.000000	O	O		
11	ev	ev	[ev]	SPEC(deeleigen)	1.000000	O	B-NP		
12	,	,	[,]	LET()	1.000000	O	O		
13	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
14	,	,	[,]	LET()	1.000000	O	O		
15	zijd	zijd	[zijd]	BW()	0.500000	O	B-NP		
16	,	,	[,]	LET()	1.000000	O	O		
17	stan	stan	[stan]	SPEC(deeleigen)	1.000000	O	B-NP		
18	)	)	[)]	LET()	1.000000	O	O		
19	0.761193	0.761193	[0.761193]	SPEC(symb)	1.000000	O	B-NP		
20	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
21	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
22	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
23	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-MISC	I-NP		

